name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kyiv,2024-09-20,23.7,11,17.7,23.7,11,17.7,6.8,50.1,0,0,0,,0,0,28.8,10.8,5,1026.3,19.2,18.8,,,,,2024-09-20T06:41:33,2024-09-20T19:00:00,0.58,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-09-21,24.1,11.6,17.7,24.1,11.6,17.7,8.9,58.6,0,0,0,,0,0,20.2,7.2,9,1023.6,0,20,,,,,2024-09-21T06:43:05,2024-09-21T18:57:46,0.61,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-09-22,24.9,12,18.5,24.9,12,18.5,9.6,57.6,0,0,0,,0,0,19.4,7.2,355.8,1020.2,25.2,20,,,,,2024-09-22T06:44:37,2024-09-22T18:55:32,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-23,24.4,11.4,17.9,24.4,11.4,17.9,7.8,54,0,0,0,,0,0,20.2,6.8,71.3,1018.6,64.9,20,,,,,2024-09-23T06:46:10,2024-09-23T18:53:18,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-24,27.4,12,19.2,26.7,12,19.1,9.4,56.7,0,0,0,,0,0,31,11.2,140.9,1017.8,5.7,20,,,,,2024-09-24T06:47:42,2024-09-24T18:51:04,0.75,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-09-25,26.2,13.2,20.1,26.2,13.2,20.1,8.1,47.9,0,0,0,,0,0,40,15.1,175.3,1018.3,67.5,20,,,,,2024-09-25T06:49:15,2024-09-25T18:48:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-26,23.4,15.2,18.9,23.4,15.2,18.9,10.3,58.1,0.4,100,4.17,rain,0,0,34.6,13,162.9,1015.9,93.1,20,,,,,2024-09-26T06:50:47,2024-09-26T18:46:36,0.78,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-09-27,26.9,17.2,21.6,27.1,17.2,21.6,14.1,64,0,0,0,,0,0,36.4,18,180.6,1011,85.5,20,,,,,2024-09-27T06:52:20,2024-09-27T18:44:23,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-28,28.7,17.7,22.7,27.7,17.7,22.6,13,56.8,0,0,0,,0,0,34.6,14.4,182.9,1012.1,42.3,20,,,,,2024-09-28T06:53:53,2024-09-28T18:42:10,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-29,20.7,12.1,16.5,20.7,12.1,16.5,11.8,73.8,0,0,0,,0,0,43.6,18,352.1,1013.5,75.4,20,,,,,2024-09-29T06:55:26,2024-09-29T18:39:57,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-30,15.1,10.8,12.6,15.1,10.8,12.6,7.7,72.3,0,0,0,,0,0,44.3,18,11.1,1014.6,95.1,20,,,,,2024-09-30T06:57:00,2024-09-30T18:37:44,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"33345099999,remote"
Kyiv,2024-10-01,17.5,9.4,13,17.5,8.4,12.9,8.2,73.5,0,0,0,,0,0,30.2,11.2,351.5,1012.5,67.1,20,,,,,2024-10-01T06:58:34,2024-10-01T18:35:32,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-10-02,16.6,9.2,12.5,16.6,8,12.2,8.5,77.5,0,0,0,,0,0,25.9,10.8,342.4,1013.8,80.9,17.5,,,,,2024-10-02T07:00:07,2024-10-02T18:33:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-10-03,21.6,9.4,15.8,21.6,9.4,15.8,9.1,65.6,0,0,0,,0,0,37.1,13,155.3,1013.5,88.1,20,,,,,2024-10-03T07:01:42,2024-10-03T18:31:08,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-10-04,22.4,13.2,16.9,22.4,13.2,16.9,11.4,70.5,0.3,100,8.33,rain,0,0,29.5,14.4,161.6,1012.8,95.9,20,,,,,2024-10-04T07:03:16,2024-10-04T18:28:57,0.05,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-10-05,18.9,14.9,16.4,18.9,14.9,16.4,14.5,89.1,3.9,100,8.33,rain,0,0,20.2,7.9,31.6,1012.5,99.4,6.9,,,,,2024-10-05T07:04:51,2024-10-05T18:26:46,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-10-06,19.2,14.4,16.7,19.2,14.4,16.7,15.7,94.3,31,100,8.33,rain,0,0,28.8,10.8,188.8,1008.3,99.6,6.3,,,,,2024-10-06T07:06:26,2024-10-06T18:24:36,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-10-07,13.9,10.2,11.7,13.9,10.2,11.7,10.1,89.8,22,100,8.33,rain,0,0,36,14,300.1,1008.7,100,8.7,,,,,2024-10-07T07:08:01,2024-10-07T18:22:27,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-10-08,16.4,7.7,11.4,16.4,5.4,10.6,6.8,74.6,0,0,0,,0,0,37.8,14.4,271.9,1013.9,40.9,18.6,,,,,2024-10-08T07:09:36,2024-10-08T18:20:17,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-10-09,21.4,8.4,13.8,21.4,8.4,13.8,10,79,0,0,0,,0,0,30.6,11.5,137.7,1012.1,28.7,14,,,,,2024-10-09T07:11:12,2024-10-09T18:18:09,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-10-10,19.9,11.7,15.5,19.9,11.7,15.5,12.6,83.9,0,0,0,,0,0,31.7,11.5,156.9,1007.4,62.6,12,,,,,2024-10-10T07:12:48,2024-10-10T18:16:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-10-11,19.7,11.9,16,19.7,11.9,16,14,88.2,3.1,100,8.33,rain,0,0,32.4,11.9,152.9,1007.5,80,9.9,,,,,2024-10-11T07:14:25,2024-10-11T18:13:54,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-10-12,17.4,10.7,12.6,17.4,10.7,12.6,10.4,86.8,6,100,4.17,rain,0,0,36.4,14.4,331.1,1013.9,99.9,14,,,,,2024-10-12T07:16:01,2024-10-12T18:11:47,0.33,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-10-13,12.4,8.2,10.2,12.4,7.5,9.7,8,86.3,0,0,0,,0,0,28.4,10.8,320.8,1014.3,94,15.4,,,,,2024-10-13T07:17:38,2024-10-13T18:09:41,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"33345099999,remote"
Kyiv,2024-10-14,11.4,7.1,9.3,11.4,5.9,8.4,6.5,83.2,0.5,100,4.17,rain,0,0,46.1,18,247.7,1012.4,84.5,13.1,,,,,2024-10-14T07:19:16,2024-10-14T18:07:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-10-15,11.3,7,9.1,11.3,5.1,8.2,5.9,80.5,0.3,100,8.33,rain,0,0,34.6,13.3,274.8,1018.4,92.9,20,,,,,2024-10-15T07:20:53,2024-10-15T18:05:32,0.43,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-10-16,10.3,5.6,8.1,10.3,4,6.9,5.9,86.5,0.3,100,4.17,rain,0,0,29.5,11.5,324.8,1025.7,88,14.9,,,,,2024-10-16T07:22:31,2024-10-16T18:03:29,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-10-17,9.1,3.9,6.7,7.1,2,4.8,2.6,76,0.4,100,4.17,rain,0,0,31.3,14.4,1.7,1032.1,45.2,18.6,,,,,2024-10-17T07:24:10,2024-10-17T18:01:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-10-18,9.5,2.3,5.9,8.1,2.3,5.2,2.3,78.3,0,0,0,,0,0,25.9,10.8,12.2,1030.8,45.9,20,,,,,2024-10-18T07:25:48,2024-10-18T17:59:24,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-10-19,9,2.9,5.6,7.6,1.3,4.7,1.4,75.3,0,0,0,,0,0,25.2,9,19.3,1031,61.6,20,,,,,2024-10-19T07:27:27,2024-10-19T17:57:24,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
